CustomerID,MonthlyCharges,Contract_One year,Contract_Two year,ChurnProbability,PredictedChurn,Contract,RiskCategory,RetentionStrategy
9866-OCCKE,109.75,0,1,0.05162198042844079,0,Two year,Low Risk,Standard retention monitoring
0794-YVSGE,20.299999237060547,0,1,0.003117751468260602,0,Two year,Low Risk,Standard retention monitoring
4342-HENTK,70.6500015258789,0,0,0.823150082602474,1,Month-to-month,High Risk,Offer contract upgrade discount
5934-TSSAU,75.30000305175781,0,0,0.3849514387020242,0,Month-to-month,Low Risk,Standard retention monitoring
9986-BONCE,20.950000762939453,0,0,0.612833659829457,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
1982-FEBTD,89.19999694824219,0,0,0.7731905977669469,1,Month-to-month,High Risk,Offer contract upgrade discount
0725-CXOTM,89.6500015258789,1,0,0.08196610064836624,0,One year,Low Risk,Standard retention monitoring
2843-CQMEG,49.70000076293945,0,0,0.312955013340502,0,Month-to-month,Low Risk,Standard retention monitoring
5600-PDUJF,49.5,0,0,0.39498851963048426,0,Month-to-month,Low Risk,Standard retention monitoring
4500-HKANN,59.70000076293945,0,1,0.019177144435961833,0,Two year,Low Risk,Standard retention monitoring
1862-QRWPE,20.649999618530277,0,1,0.011904150336289599,0,Two year,Low Risk,Standard retention monitoring
2155-AMQRX,54.900001525878906,0,0,0.23461067303065816,0,Month-to-month,Low Risk,Standard retention monitoring
0823-HSCDJ,49.150001525878906,0,0,0.26328944944112764,0,Month-to-month,Low Risk,Standard retention monitoring
4090-KPJIP,74.94999694824219,0,0,0.8453696839322471,1,Month-to-month,High Risk,Offer contract upgrade discount
2737-YNGYW,80.55000305175781,0,0,0.8742867321167297,1,Month-to-month,High Risk,Offer contract upgrade discount
5619-XZZKR,19.950000762939453,1,0,0.16086096454848944,0,One year,Low Risk,Standard retention monitoring
6047-YHPVI,69.69999694824219,0,0,0.8336777320574884,1,Month-to-month,High Risk,Offer contract upgrade discount
8375-DKEBR,69.5999984741211,0,0,0.8184376176090349,1,Month-to-month,High Risk,Offer contract upgrade discount
7729-XBTWX,19.75,0,1,0.0016356122281334724,0,Two year,Low Risk,Standard retention monitoring
4983-CLMLV,102.6999969482422,0,0,0.30061060069773965,0,Month-to-month,Low Risk,Standard retention monitoring
7997-EASSD,24.600000381469727,0,0,0.8047802989410562,1,Month-to-month,High Risk,Offer contract upgrade discount
2758-RNWXS,89.19999694824219,1,0,0.2305929960498133,0,One year,Low Risk,Standard retention monitoring
7055-HNEOJ,55.79999923706055,0,0,0.33295436870429296,0,Month-to-month,Low Risk,Standard retention monitoring
7134-MJPDY,102.8499984741211,1,0,0.18015037971122042,0,One year,Low Risk,Standard retention monitoring
4560-WQAQW,68.69999694824219,1,0,0.07664507186226038,0,One year,Low Risk,Standard retention monitoring
8532-UEFWH,25.75,0,1,0.004051586637891989,0,Two year,Low Risk,Standard retention monitoring
8541-QVFKM,73.5,0,0,0.8222743257399648,1,Month-to-month,High Risk,Offer contract upgrade discount
7129-ACFOG,53.79999923706055,0,0,0.5038139471566528,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
2495-INZWQ,44.54999923706055,0,0,0.8275194658434655,1,Month-to-month,High Risk,Offer contract upgrade discount
0263-FJTQO,70.5,0,1,0.007701921608394087,0,Two year,Low Risk,Standard retention monitoring
0181-RITDD,108.1500015258789,0,1,0.020468609688303704,0,Two year,Low Risk,Standard retention monitoring
8241-JUIQO,19.450000762939453,1,0,0.026314062222095588,0,One year,Low Risk,Standard retention monitoring
0913-XWSCN,85.5,0,0,0.6551750695734977,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
2159-TURXX,20.049999237060547,0,0,0.3123596421486766,0,Month-to-month,Low Risk,Standard retention monitoring
6461-PPAXN,54.95000076293945,1,0,0.048280657861419,0,One year,Low Risk,Standard retention monitoring
1452-KIOVK,89.0999984741211,0,0,0.4481232956647839,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
1139-WUOAH,53.34999847412109,0,1,0.024701728172406866,0,Two year,Low Risk,Standard retention monitoring
3207-OYBWH,95.25,0,0,0.5846564232759097,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
8347-GDTMP,19.450000762939453,0,1,0.0024482941770035695,0,Two year,Low Risk,Standard retention monitoring
9909-DFRJA,95.8499984741211,1,0,0.33718171916793804,0,One year,Low Risk,Standard retention monitoring
6383-ZTSIW,99.0999984741211,1,0,0.13234501352260944,0,One year,Low Risk,Standard retention monitoring
5438-QMDDL,59.79999923706055,0,0,0.3419474489197887,0,Month-to-month,Low Risk,Standard retention monitoring
8914-RBTSB,93.8000030517578,0,0,0.5618082126831107,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
6164-HXUGH,19.850000381469727,0,0,0.17885095071248813,0,Month-to-month,Low Risk,Standard retention monitoring
6900-RBKER,89.44999694824219,0,1,0.1603034033348693,0,Two year,Low Risk,Standard retention monitoring
1492-QGCLU,85.69999694824219,0,0,0.09328903944944099,0,Month-to-month,Low Risk,Standard retention monitoring
6664-FPDAC,111.9499969482422,1,0,0.2838304527070257,0,One year,Low Risk,Standard retention monitoring
1088-AUUZZ,75.8499984741211,0,1,0.004977401497670094,0,Two year,Low Risk,Standard retention monitoring
6651-AZVTJ,99.8000030517578,0,0,0.5750477327298109,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
8219-VYBVI,25.0,0,1,0.009896837696170457,0,Two year,Low Risk,Standard retention monitoring
0310-MVLET,99.1500015258789,0,0,0.4607827214607468,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
7233-IOQNP,34.0,0,0,0.15034660361080013,0,Month-to-month,Low Risk,Standard retention monitoring
7311-MQJCH,19.549999237060547,1,0,0.21377029295454494,0,One year,Low Risk,Standard retention monitoring
9256-JTBNZ,20.299999237060547,0,0,0.5173865088508536,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
8713-IGZSO,85.1500015258789,0,1,0.011673941911129847,0,Two year,Low Risk,Standard retention monitoring
6821-BUXUX,96.6500015258789,0,0,0.6017608756823983,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
9114-DPSIA,81.0,0,1,0.002866197713866436,0,Two year,Low Risk,Standard retention monitoring
4501-UYKBC,69.0999984741211,1,0,0.052604971360544706,0,One year,Low Risk,Standard retention monitoring
2798-NYLMZ,108.5500030517578,0,1,0.04420720117380158,0,Two year,Low Risk,Standard retention monitoring
6711-VTNRE,87.55000305175781,0,0,0.5341286058469246,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
5966-EMAZU,108.5,1,0,0.10505360195551493,0,One year,Low Risk,Standard retention monitoring
3627-FHKBK,19.0,0,0,0.13155898048243828,0,Month-to-month,Low Risk,Standard retention monitoring
7861-UVUFT,84.30000305175781,0,0,0.7259823529810007,1,Month-to-month,High Risk,Offer contract upgrade discount
9824-QCJPK,20.0,1,0,0.02546513269071735,0,One year,Low Risk,Standard retention monitoring
7816-VGHTO,40.54999923706055,0,1,0.035669569450105555,0,Two year,Low Risk,Standard retention monitoring
3794-NFNCH,50.0,0,0,0.25610282535557355,0,Month-to-month,Low Risk,Standard retention monitoring
3877-JRJIP,59.84999847412109,0,0,0.7539121751795188,1,Month-to-month,High Risk,Offer contract upgrade discount
5228-EXCET,80.8499984741211,0,0,0.8438050573998762,1,Month-to-month,High Risk,Offer contract upgrade discount
6248-BSHKG,20.399999618530277,1,0,0.0043483859865941655,0,One year,Low Risk,Standard retention monitoring
8915-NNTRC,107.6999969482422,0,1,0.021751159611880743,0,Two year,Low Risk,Standard retention monitoring
3470-OBUET,74.0,0,1,0.0028198152995063588,0,Two year,Low Risk,Standard retention monitoring
3229-USWAR,79.94999694824219,1,0,0.15149098317212353,0,One year,Low Risk,Standard retention monitoring
1927-QEWMY,20.5,0,1,0.0018106621733517128,0,Two year,Low Risk,Standard retention monitoring
6374-AFWOX,65.6500015258789,0,1,0.006171807152834646,0,Two year,Low Risk,Standard retention monitoring
7912-SYRQT,75.0999984741211,0,0,0.9011075557668661,1,Month-to-month,High Risk,Offer contract upgrade discount
2070-FNEXE,76.44999694824219,0,0,0.7635641457262051,1,Month-to-month,High Risk,Offer contract upgrade discount
5803-NQJZO,67.80000305175781,0,1,0.006881886784329762,0,Two year,Low Risk,Standard retention monitoring
5651-YLPRD,86.0999984741211,0,0,0.48486343521149616,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
1271-UODNO,53.84999847412109,0,1,0.034138851869453556,0,Two year,Low Risk,Standard retention monitoring
5014-WUQMG,96.0999984741211,1,0,0.09395704107250133,0,One year,Low Risk,Standard retention monitoring
5889-JTMUL,95.0500030517578,0,0,0.46517333744659567,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
0788-DXBFY,19.549999237060547,1,0,0.007254253770240094,0,One year,Low Risk,Standard retention monitoring
2669-QVCRG,81.30000305175781,0,0,0.3802470917265846,0,Month-to-month,Low Risk,Standard retention monitoring
6630-UJZMY,83.25,0,0,0.7590430064546547,1,Month-to-month,High Risk,Offer contract upgrade discount
5061-PBXFW,61.400001525878906,0,0,0.09540289559574631,0,Month-to-month,Low Risk,Standard retention monitoring
2700-LUEVA,20.75,0,0,0.3687438164975159,0,Month-to-month,Low Risk,Standard retention monitoring
3865-ZFZIB,19.649999618530277,0,1,0.04033046734452771,0,Two year,Low Risk,Standard retention monitoring
0471-ARVMX,104.8499984741211,1,0,0.20321995408794818,0,One year,Low Risk,Standard retention monitoring
8985-OOPOS,74.0999984741211,1,0,0.2001445571088639,0,One year,Low Risk,Standard retention monitoring
0719-SYFRB,61.650001525878906,0,0,0.15130271306011264,0,Month-to-month,Low Risk,Standard retention monitoring
0447-BEMNG,45.29999923706055,0,0,0.2531194481270526,0,Month-to-month,Low Risk,Standard retention monitoring
5630-AHZIL,64.5,0,0,0.40736507711316516,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
2190-BCXEC,78.8499984741211,0,0,0.32085526029173705,0,Month-to-month,Low Risk,Standard retention monitoring
1559-DTODC,25.149999618530277,0,0,0.7566285532898753,1,Month-to-month,High Risk,Offer contract upgrade discount
3244-DCJWY,70.25,0,0,0.8550426793158092,1,Month-to-month,High Risk,Offer contract upgrade discount
3967-VQOGC,24.899999618530277,0,1,0.0018322801538857062,0,Two year,Low Risk,Standard retention monitoring
0265-PSUAE,100.6999969482422,0,0,0.6080990186076419,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
1622-HSHSF,19.549999237060547,0,0,0.39454747834312154,0,Month-to-month,Low Risk,Standard retention monitoring
9867-XOBQA,51.09999847412109,0,0,0.5360758919225396,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
6773-LQTVT,35.650001525878906,0,0,0.11198059514545827,0,Month-to-month,Low Risk,Standard retention monitoring
4332-MUOEZ,94.3000030517578,1,0,0.04997864556615374,0,One year,Low Risk,Standard retention monitoring
0023-XUOPT,94.0999984741211,0,0,0.6156335798425677,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
6543-CPZMK,29.950000762939453,0,0,0.4228354738187635,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
6418-HNFED,83.25,0,1,0.0074696689489414875,0,Two year,Low Risk,Standard retention monitoring
1036-GUDCL,79.05000305175781,0,0,0.02711081757242824,0,Month-to-month,Low Risk,Standard retention monitoring
4818-QIUFN,79.1500015258789,0,0,0.5495385185446,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
0778-NELLA,34.70000076293945,0,0,0.6447497018644074,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
7495-OOKFY,80.6500015258789,0,0,0.49830185670947374,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
4737-HOBAX,79.80000305175781,0,1,0.023571010512384447,0,Two year,Low Risk,Standard retention monitoring
7919-ZODZZ,65.9000015258789,1,0,0.10368701078593609,0,One year,Low Risk,Standard retention monitoring
2988-PLAHS,69.94999694824219,1,0,0.47269474393227867,0,One year,Medium Risk,Send customer engagement campaign
9067-SQTNS,20.600000381469727,1,0,0.028570890869171212,0,One year,Low Risk,Standard retention monitoring
6483-OATDN,51.29999923706055,0,0,0.2018967620824608,0,Month-to-month,Low Risk,Standard retention monitoring
5469-CTCWN,106.0,1,0,0.15900084610021392,0,One year,Low Risk,Standard retention monitoring
3524-WQDSG,99.3000030517578,0,0,0.7076273448826575,1,Month-to-month,High Risk,Offer contract upgrade discount
6968-URWQU,56.34999847412109,1,0,0.11753705394512332,0,One year,Low Risk,Standard retention monitoring
8601-QACRS,50.59999847412109,0,0,0.622937013471035,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
8690-UPCZI,69.05000305175781,1,0,0.0713748082484414,0,One year,Low Risk,Standard retention monitoring
5331-RGMTT,99.0500030517578,0,0,0.47292718752233565,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
1357-BIJKI,98.25,1,0,0.34752336990346605,0,One year,Low Risk,Standard retention monitoring
2088-IEBAU,88.1500015258789,0,1,0.017283497462645795,0,Two year,Low Risk,Standard retention monitoring
0679-IDSTG,69.25,0,0,0.6583021283953321,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
6519-ZHPXP,108.3000030517578,0,1,0.04506681239394622,0,Two year,Low Risk,Standard retention monitoring
2101-RANCD,73.0999984741211,0,0,0.585884747675337,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
4029-HPFVY,70.30000305175781,0,0,0.7889243836890033,1,Month-to-month,High Risk,Offer contract upgrade discount
1015-OWJKI,19.049999237060547,0,0,0.383468714163621,0,Month-to-month,Low Risk,Standard retention monitoring
8314-HTWVE,19.850000381469727,0,1,0.034046352743053544,0,Two year,Low Risk,Standard retention monitoring
5357-TZHPP,84.4000015258789,0,0,0.7137779599345411,1,Month-to-month,High Risk,Offer contract upgrade discount
8727-XDPUD,35.79999923706055,0,1,0.08567670540709688,0,Two year,Low Risk,Standard retention monitoring
9073-ZZIAY,86.0999984741211,0,1,0.007909410077083338,0,Two year,Low Risk,Standard retention monitoring
5181-OABFK,61.29999923706055,0,1,0.004054332408868469,0,Two year,Low Risk,Standard retention monitoring
3812-LRZIR,24.5,0,1,0.020107025039398554,0,Two year,Low Risk,Standard retention monitoring
5204-HMGYF,87.19999694824219,1,0,0.01666106110341647,0,One year,Low Risk,Standard retention monitoring
9950-MTGYX,20.299999237060547,0,1,0.009936131057005151,0,Two year,Low Risk,Standard retention monitoring
3675-EQOZA,20.649999618530277,0,0,0.594250397011431,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
3646-ITDGM,19.700000762939453,0,1,0.015588428582435386,0,Two year,Low Risk,Standard retention monitoring
3913-FCUUW,70.44999694824219,0,1,0.005630374301465831,0,Two year,Low Risk,Standard retention monitoring
